cohort,domain,gate,budget,arm,seeds,unsafe_recall_all_mean,unsafe_recall_all_sd,unsafe_recall_all_min,unsafe_recall_all_max,FN_mean,FN_sd,FN_min,FN_max,FPR_all_mean,FPR_all_sd,FPR_all_min,FPR_all_max,FP_mean,FP_sd,FP_min,FP_max,correct_over_N_mean,correct_over_N_sd,correct_over_N_min,correct_over_N_max,coverage_mean,coverage_sd,coverage_min,coverage_max,actual_call_rate_mean,actual_call_rate_sd,actual_call_rate_min,actual_call_rate_max,abstain_model_mean,abstain_model_sd,abstain_model_min,abstain_model_max,abstain_technical_mean,abstain_technical_sd,abstain_technical_min,abstain_technical_max,abstain_input_overflow_mean,abstain_input_overflow_sd,abstain_input_overflow_min,abstain_input_overflow_max,group_macro_unsafe_recall_all_mean,group_macro_unsafe_recall_all_sd,group_macro_unsafe_recall_all_min,group_macro_unsafe_recall_all_max,group_macro_FPR_all_mean,group_macro_FPR_all_sd,group_macro_FPR_all_min,group_macro_FPR_all_max,S_fit_wrong_to_correct_mean,S_fit_wrong_to_correct_sd,S_fit_wrong_to_correct_min,S_fit_wrong_to_correct_max,S_fit_correct_to_wrong_mean,S_fit_correct_to_wrong_sd,S_fit_correct_to_wrong_min,S_fit_correct_to_wrong_max,S_fit_correct_to_abstain_mean,S_fit_correct_to_abstain_sd,S_fit_correct_to_abstain_min,S_fit_correct_to_abstain_max,S_overflow_recovery_correct_mean,S_overflow_recovery_correct_sd,S_overflow_recovery_correct_min,S_overflow_recovery_correct_max,worst_recall_seed
transfer_2048,travel,G_uncertainty,0.5,L_direct,"42,43,44",0.8833333333333333,0.202072594216369,0.65,1.0,2.3333333333333335,4.041451884327381,0,7,0.027600849256900213,0.013259019104879826,0.012738853503184714,0.03821656050955414,4.333333333333333,2.0816659994661326,2,6,0.9623352165725048,0.011760824855740861,0.9491525423728814,0.9717514124293786,1.0,0.0,1.0,1.0,0.4350282485875706,0.2657169721198836,0.1638418079096045,0.6949152542372882,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.8981481481481481,0.17641258225238565,0.6944444444444444,1.0,0.05090848305134019,0.034076563287480585,0.01173469387755102,0.07370050584336299,7.333333333333333,2.0816659994661326,5,9,2.3333333333333335,2.0816659994661326,0,4,0,0.0,0,0,16,0.0,16,16,42
transfer_2048,combined,G_random,0.5,L_direct,"42,43,44",0.7173611111111111,0.1458940845683506,0.55,0.8177083333333334,13.566666666666666,7.00291605928083,8.75,21.6,0.050771604938271604,0.0075731363934043,0.04212962962962963,0.056249999999999994,10.966666666666667,1.6357974609753294,9.1,12.15,0.907070707070707,0.02872571870929913,0.8740530303030303,0.9263257575757575,1.0,0.0,1.0,1.0,0.48737373737373735,0.18008698116075328,0.30303030303030304,0.6628787878787878,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.7414961301324937,0.1578235177764799,0.5605027548209366,0.8504132231404958,0.06753194290161708,0.009055591772339893,0.058314805060575736,0.07641684434682555,12.833333333333334,4.7149584657060695,8.35,17.75,4.366666666666666,1.2096831541082702,3,5.3,0,0.0,0,0,16,0.0,16,16,42
transfer_2048,banking,G_random,0.5,L_direct,"42,43,44",0.7392857142857143,0.10220777158038702,0.6214285714285714,0.8035714285714286,7.3,2.8618176042508368,5.5,10.6,0.1307909604519774,0.03180319279434379,0.09830508474576272,0.16186440677966102,7.716666666666667,1.8763883748662842,5.8,9.55,0.8273946360153257,0.052024458069833024,0.7683908045977011,0.8666666666666667,1.0,0.0,1.0,1.0,0.5938697318007663,0.006636209990685409,0.5862068965517241,0.5977011494252874,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.7951803751803752,0.08915879562123133,0.6922727272727273,0.8492424242424242,0.10340991367307156,0.018845250699894966,0.08445332080200502,0.12214181286549707,9.433333333333334,6.396548548501241,4.9,16.75,3.1166666666666667,0.33291640592396965,2.9,3.5,0,0.0,0,0,0,0.0,0,0,42
transfer_2048,travel,G_random,0.5,L_direct,"42,43,44",0.6866666666666666,0.20752007934976638,0.45,0.8375,6.266666666666667,4.1504015869953275,3.25,11,0.020700636942675158,0.007170910986750129,0.01337579617834395,0.027707006369426752,3.25,1.12583302491977,2.1,4.35,0.9462335216572505,0.017546746848949368,0.9259887005649717,0.9570621468926553,1.0,0.0,1.0,1.0,0.4350282485875706,0.2657169721198836,0.1638418079096045,0.6949152542372882,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.6967592592592593,0.21542818819631593,0.45069444444444445,0.8513888888888889,0.031653972130162605,0.017812012368706696,0.013586545729402872,0.04919908134193848,3.4,2.3753947040439405,1,5.75,1.25,1.1258330249197703,0.1,2.35,0,0.0,0,0,16,0.0,16,16,42
transfer_2048,combined,G_overflow,,L_relation,"42,43,44",0.5208333333333334,0.18042195912175804,0.3125,0.625,23,8.660254037844387,18,33,0.05092592592592592,0.023148148148148147,0.027777777777777776,0.07407407407407407,11,5.0,6,16,0.8712121212121212,0.050108926345920235,0.8143939393939394,0.9090909090909091,1.0,0.0,1.0,1.0,0.06818181818181818,0.0,0.06818181818181818,0.06818181818181818,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.5598845598845599,0.15606469644907356,0.37987012987012986,0.6571231798504525,0.049020368381270635,0.02664243880757118,0.02319190834228428,0.07640828261129012,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,15,0.0,15,15,42
transfer_2048,banking,G_overflow,,L_relation,"42,43,44",0.5238095238095238,0.2377974328028355,0.25,0.6785714285714286,13.333333333333334,6.6583281184793925,9,21,0.13559322033898305,0.0847457627118644,0.05084745762711865,0.22033898305084745,8,5.0,3,13,0.7547892720306514,0.12816650332320098,0.6091954022988506,0.8505747126436781,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.5873015873015873,0.20365024714380991,0.35238095238095235,0.7138528138528139,0.07797270955165692,0.05328487761514236,0.02631578947368421,0.1327485380116959,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,42
transfer_2048,travel,G_overflow,,L_relation,"42,43,44",0.5166666666666667,0.10408329997330662,0.4,0.6,9.666666666666666,2.0816659994661326,8,12,0.01910828025477707,0.0,0.01910828025477707,0.01910828025477707,3,0.0,3,3,0.928436911487759,0.011760824855740861,0.9152542372881356,0.9378531073446328,1.0,0.0,1.0,1.0,0.1016949152542373,0.0,0.1016949152542373,0.1016949152542373,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.5370370370370371,0.11812361872382476,0.4027777777777778,0.625,0.020068027210884354,0.0,0.020068027210884354,0.020068027210884354,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,15,0.0,15,15,42
transfer_2048,combined,L_all,,L_relation,"42,43,44",0.9375,0.0,0.9375,0.9375,3,0.0,3,3,0.046296296296296294,0.0,0.046296296296296294,0.046296296296296294,10,0.0,10,10,0.9431818181818182,0.0,0.9431818181818182,0.9431818181818182,0.9924242424242424,0.0,0.9924242424242424,0.9924242424242424,1.0,0.0,1.0,1.0,2,0.0,2,2,0,0.0,0,0,0,0.0,0,0,0.9752066115702479,0.0,0.9752066115702479,0.9752066115702479,0.06518926283963877,0.0,0.06518926283963877,0.06518926283963877,25,12.288205727444508,16,39,4.666666666666667,0.5773502691896257,4,5,1.3333333333333333,0.5773502691896257,1,2,15,0.0,15,15,42
transfer_2048,banking,L_all,,L_relation,"42,43,44",0.8928571428571429,0.0,0.8928571428571429,0.8928571428571429,3,0.0,3,3,0.1016949152542373,0.0,0.1016949152542373,0.1016949152542373,6,0.0,6,6,0.8735632183908046,0.0,0.8735632183908046,0.8735632183908046,0.9770114942528736,0.0,0.9770114942528736,0.9770114942528736,1.0,0.0,1.0,1.0,2,0.0,2,2,0,0.0,0,0,0,0.0,0,0,0.9454545454545454,0.0,0.9454545454545454,0.9454545454545454,0.09179197994987469,0.0,0.09179197994987469,0.09179197994987469,15.333333333333334,10.214368964029708,8,27,3.6666666666666665,0.5773502691896257,3,4,1.3333333333333333,0.5773502691896257,1,2,0,0.0,0,0,42
transfer_2048,travel,L_all,,L_relation,"42,43,44",1.0,0.0,1.0,1.0,0,0.0,0,0,0.025477707006369428,0.0,0.025477707006369428,0.025477707006369428,4,0.0,4,4,0.9774011299435028,0.0,0.9774011299435028,0.9774011299435028,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1.0,1.0,0.03858654572940287,0.0,0.03858654572940287,0.03858654572940287,9.666666666666666,2.0816659994661326,8,12,1,0.0,1,1,0,0.0,0,0,15,0.0,15,15,42
transfer_2048,combined,G_uncertainty,0.1,L_relation,"42,43,44",0.7638888888888888,0.19357444256619938,0.5416666666666666,0.8958333333333334,11.333333333333334,9.29157324317757,5,22,0.030864197530864196,0.005345835825829868,0.027777777777777776,0.037037037037037035,6.666666666666667,1.1547005383792515,6,8,0.9242424242424242,0.0336674030958924,0.8863636363636364,0.9507575757575758,0.9924242424242424,0.0,0.9924242424242424,0.9924242424242424,0.2424242424242424,0.04654623381607767,0.1893939393939394,0.2765151515151515,2,0.0,2,2,0,0.0,0,0,0,0.0,0,0,0.7658730158730158,0.23333652297551866,0.49872097599370324,0.9297520661157025,0.030136352786728726,0.012028130608117206,0.02319190834228428,0.04402524167561762,16.666666666666668,3.0550504633038935,14,20,1.3333333333333333,1.5275252316519468,0,3,1.3333333333333333,0.5773502691896257,1,2,15,0.0,15,15,42
transfer_2048,banking,G_uncertainty,0.1,L_relation,"42,43,44",0.8095238095238095,0.14433756729740643,0.6428571428571429,0.8928571428571429,5.333333333333333,4.041451884327381,3,10,0.062146892655367235,0.019571195565750023,0.05084745762711865,0.0847457627118644,3.6666666666666665,1.1547005383792515,3,5,0.8735632183908046,0.0414431181087815,0.8275862068965517,0.9080459770114943,0.9770114942528736,0.0,0.9770114942528736,0.9770114942528736,0.4367816091954023,0.06399729152678187,0.367816091954023,0.4942528735632184,2,0.0,2,2,0,0.0,0,0,0,0.0,0,0,0.834920634920635,0.19145034900400576,0.6138528138528139,0.9454545454545454,0.0402046783625731,0.02405626121623441,0.02631578947368421,0.06798245614035088,13,6.244997998398398,8,20,1.3333333333333333,1.5275252316519468,0,3,1.3333333333333333,0.5773502691896257,1,2,0,0.0,0,0,42
transfer_2048,travel,G_uncertainty,0.1,L_relation,"42,43,44",0.7000000000000001,0.2645751311064591,0.4,0.9,6,5.291502622129181,2,12,0.01910828025477707,0.0,0.01910828025477707,0.01910828025477707,3,0.0,3,3,0.9491525423728814,0.02989549504027788,0.9152542372881356,0.9717514124293786,1.0,0.0,1.0,1.0,0.14689265536723164,0.039142391131500046,0.1016949152542373,0.1694915254237288,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.7083333333333334,0.270387810193497,0.4027777777777778,0.9166666666666666,0.020068027210884354,0.0,0.020068027210884354,0.020068027210884354,3.6666666666666665,3.2145502536643185,0,6,0,0.0,0,0,0,0.0,0,0,15,0.0,15,15,42
transfer_2048,combined,G_random,0.1,L_relation,"42,43,44",0.6194444444444445,0.14674319341902992,0.45,0.7041666666666667,18.266666666666666,7.043673284113434,14.2,26.4,0.04575617283950617,0.014255074943224453,0.03194444444444444,0.06041666666666667,9.883333333333333,3.0790961877364817,6.9,13.05,0.8903409090909091,0.03717721502216658,0.8479166666666667,0.9172348484848485,0.996969696969697,0.0005010892634591666,0.9964015151515152,0.9973484848484848,0.2424242424242424,0.04654623381607767,0.1893939393939394,0.2765151515151515,0.7999999999999999,0.1322875655532295,0.7,0.95,0,0.0,0,0,0,0.0,0,0,0.6386527613800341,0.1363753234551778,0.481267217630854,0.7218811491538765,0.049744371676545864,0.015463683666033883,0.03476467706965827,0.06565039831722162,6.9,2.8478061731796283,4.4,10,1.3333333333333333,0.4252450274057691,0.85,1.65,0.5166666666666666,0.2254624876411447,0.3,0.75,15,0.0,15,15,42
transfer_2048,banking,G_random,0.1,L_relation,"42,43,44",0.675,0.16440213266405576,0.4857142857142857,0.7821428571428571,9.1,4.6032597145935625,6.1,14.4,0.11610169491525424,0.05262432100427127,0.06525423728813559,0.17033898305084746,6.8500000000000005,3.104834939252005,3.85,10.05,0.807471264367816,0.08465460667304778,0.710919540229885,0.8689655172413793,0.9908045977011495,0.0015205467304969082,0.9890804597701149,0.9919540229885058,0.4367816091954023,0.06399729152678187,0.367816091954023,0.4942528735632184,0.7999999999999999,0.1322875655532295,0.7,0.95,0,0.0,0,0,0,0.0,0,0,0.7322582972582973,0.13600418221007426,0.5754545454545454,0.8181818181818181,0.07880343219159008,0.03140451296532968,0.048535401002506265,0.11123276942355889,6.4,3.2186953878862163,3.8,10,1.3,0.39686269665968865,0.85,1.6,0.5166666666666666,0.2254624876411447,0.3,0.75,0,0.0,0,0,42
transfer_2048,travel,G_random,0.1,L_relation,"42,43,44",0.5416666666666666,0.12392874296680867,0.4,0.63,9.166666666666666,2.478574859336174,7.4,12,0.019320594479830148,0.0001838695124807725,0.01910828025477707,0.019426751592356687,3.033333333333333,0.028867513459481187,3,3.05,0.9310734463276836,0.013841807909604495,0.9152542372881356,0.9409604519774011,1.0,0.0,1.0,1.0,0.14689265536723164,0.039142391131500046,0.1016949152542373,0.1694915254237288,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.5606481481481481,0.13749532352690963,0.4027777777777778,0.6541666666666667,0.02068531116150164,0.0005345835825829876,0.020068027210884354,0.02099395313681028,0.5,0.458257569495584,0,0.9,0.03333333333333333,0.02886751345948129,0,0.05,0,0.0,0,0,15,0.0,15,15,42
transfer_2048,combined,G_uncertainty,0.25,L_relation,"42,43,44",0.7708333333333334,0.18162078931419473,0.5625,0.8958333333333334,11,8.717797887081348,5,21,0.032407407407407406,0.004629629629629629,0.027777777777777776,0.037037037037037035,7,1.0,6,8,0.9242424242424242,0.03006535580755218,0.8901515151515151,0.946969696969697,0.9924242424242424,0.0,0.9924242424242424,0.9924242424242424,0.26515151515151514,0.06235635467103913,0.19318181818181818,0.30303030303030304,2,0.0,2,2,0,0.0,0,0,0,0.0,0,0,0.781024531024531,0.20734358839495323,0.5441755214482487,0.9297520661157025,0.0341046067549827,0.010452037453226924,0.02319190834228428,0.04402524167561762,17,3.605551275463989,14,21,1.6666666666666667,1.5275252316519468,0,3,1.3333333333333333,0.5773502691896257,1,2,15,0.0,15,15,42
transfer_2048,banking,G_uncertainty,0.25,L_relation,"42,43,44",0.8214285714285715,0.12371791482634839,0.6785714285714286,0.8928571428571429,5,3.4641016151377544,3,9,0.06779661016949153,0.016949152542372878,0.05084745762711865,0.0847457627118644,4,1.0,3,5,0.8735632183908046,0.030410934609937847,0.8390804597701149,0.896551724137931,0.9770114942528736,0.0,0.9770114942528736,0.9770114942528736,0.4789272030651341,0.08703307809655594,0.3793103448275862,0.5402298850574713,2,0.0,2,2,0,0.0,0,0,0,0.0,0,0,0.8682539682539683,0.1337153220850432,0.7138528138528139,0.9454545454545454,0.04814118629908103,0.020904074906453848,0.02631578947368421,0.06798245614035088,13.333333333333334,6.8068592855540455,8,21,1.6666666666666667,1.5275252316519468,0,3,1.3333333333333333,0.5773502691896257,1,2,0,0.0,0,0,42
transfer_2048,travel,G_uncertainty,0.25,L_relation,"42,43,44",0.7000000000000001,0.2645751311064591,0.4,0.9,6,5.291502622129181,2,12,0.01910828025477707,0.0,0.01910828025477707,0.01910828025477707,3,0.0,3,3,0.9491525423728814,0.02989549504027788,0.9152542372881356,0.9717514124293786,1.0,0.0,1.0,1.0,0.160075329566855,0.050637776496228824,0.1016949152542373,0.192090395480226,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.7083333333333334,0.270387810193497,0.4027777777777778,0.9166666666666666,0.020068027210884354,0.0,0.020068027210884354,0.020068027210884354,3.6666666666666665,3.2145502536643185,0,6,0,0.0,0,0,0,0.0,0,0,15,0.0,15,15,42
transfer_2048,combined,G_random,0.25,L_relation,"42,43,44",0.6274305555555555,0.15016026353656406,0.45416666666666666,0.7197916666666666,17.883333333333333,7.207692649755074,13.45,26.2,0.04606481481481481,0.013803751403588494,0.03356481481481481,0.060879629629629624,9.95,2.981610303175115,7.25,13.15,0.8910353535353535,0.03740534298680897,0.8482954545454545,0.9178030303030302,0.9964646464646465,0.0007885098482826022,0.9958333333333333,0.9973484848484848,0.26515151515151514,0.06235635467103913,0.19318181818181818,0.30303030303030304,0.9333333333333333,0.20816659994661332,0.7,1.1,0,0.0,0,0,0,0.0,0,0,0.6465810704447068,0.13991407876312678,0.48536009445100353,0.7362357339630067,0.051225360027051754,0.014402099528642773,0.03819991446871146,0.06669206498388829,7.433333333333334,2.542308662089112,5.2,10.2,1.5833333333333333,0.5484827557301445,0.95,1.9,0.6166666666666667,0.35472994422987936,0.3,1,15,0.0,15,15,42
transfer_2048,banking,G_random,0.25,L_relation,"42,43,44",0.6845238095238095,0.1662281646445284,0.4928571428571428,0.7892857142857143,8.833333333333334,4.654388610046794,5.9,14.2,0.11694915254237288,0.05137438836009382,0.07033898305084746,0.17203389830508475,6.9,3.031088913245535,4.15,10.15,0.8084291187739464,0.08412492309890252,0.7120689655172414,0.8672413793103448,0.9892720306513411,0.0023927195396162347,0.9873563218390805,0.9919540229885058,0.4789272030651341,0.08703307809655594,0.3793103448275862,0.5402298850574713,0.9333333333333333,0.20816659994661332,0.7,1.1,0,0.0,0,0,0,0.0,0,0,0.7444227994227994,0.1386784093189948,0.5844588744588745,0.8307575757575758,0.08145676691729323,0.029720404839887422,0.05447994987468672,0.11331610275689223,6.816666666666666,3.057913231818936,4.25,10.2,1.5333333333333334,0.505799696849784,0.95,1.85,0.6166666666666667,0.35472994422987936,0.3,1,0,0.0,0,0,42
transfer_2048,travel,G_random,0.25,L_relation,"42,43,44",0.5475,0.13040801355744971,0.4,0.6475,9.05,2.6081602711489955,7.05,12,0.019426751592356687,0.00031847133757961776,0.01910828025477707,0.019745222929936305,3.05,0.050000000000000044,3,3.1,0.9316384180790961,0.014467579691866534,0.9152542372881356,0.9426553672316385,1.0,0.0,1.0,1.0,0.160075329566855,0.050637776496228824,0.1016949152542373,0.192090395480226,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.5650462962962963,0.1422210241196641,0.4027777777777778,0.6680555555555555,0.02099395313681028,0.0009259259259259255,0.020068027210884354,0.021919879062736205,0.6166666666666667,0.5346338310781813,0,0.95,0.05,0.05,0,0.1,0,0.0,0,0,15,0.0,15,15,42
transfer_2048,combined,G_uncertainty,0.5,L_relation,"42,43,44",0.8888888888888888,0.08419691425682045,0.7916666666666666,0.9375,5.333333333333333,4.041451884327381,3,10,0.044753086419753084,0.002672917912914934,0.041666666666666664,0.046296296296296294,9.666666666666666,0.5773502691896257,9,10,0.9356060606060607,0.013121597027037002,0.9204545454545454,0.9431818181818182,0.9924242424242424,0.0,0.9924242424242424,0.9924242424242424,0.48737373737373735,0.18008698116075328,0.30303030303030304,0.6628787878787878,2,0.0,2,2,0,0.0,0,0,0,0.0,0,0,0.9196510560146923,0.0962250448649376,0.8085399449035813,0.9752066115702479,0.06210284308655235,0.005345835825829864,0.05593000358037952,0.06518926283963877,22.666666666666668,8.32666399786453,16,32,4.333333333333333,1.1547005383792515,3,5,1.3333333333333333,0.5773502691896257,1,2,15,0.0,15,15,42
transfer_2048,banking,G_uncertainty,0.5,L_relation,"42,43,44",0.8928571428571429,0.0,0.8928571428571429,0.8928571428571429,3,0.0,3,3,0.1016949152542373,0.0,0.1016949152542373,0.1016949152542373,6,0.0,6,6,0.8735632183908046,0.0,0.8735632183908046,0.8735632183908046,0.9770114942528736,0.0,0.9770114942528736,0.9770114942528736,0.5938697318007663,0.006636209990685409,0.5862068965517241,0.5977011494252874,2,0.0,2,2,0,0.0,0,0,0,0.0,0,0,0.9454545454545454,0.0,0.9454545454545454,0.9454545454545454,0.09179197994987469,0.0,0.09179197994987469,0.09179197994987469,15.333333333333334,10.214368964029708,8,27,3.6666666666666665,0.5773502691896257,3,4,1.3333333333333333,0.5773502691896257,1,2,0,0.0,0,0,42
transfer_2048,travel,G_uncertainty,0.5,L_relation,"42,43,44",0.8833333333333333,0.202072594216369,0.65,1.0,2.3333333333333335,4.041451884327381,0,7,0.023354564755838643,0.003677390249615452,0.01910828025477707,0.025477707006369428,3.6666666666666665,0.5773502691896257,3,4,0.9661016949152542,0.019571195565750037,0.943502824858757,0.9774011299435028,1.0,0.0,1.0,1.0,0.4350282485875706,0.2657169721198836,0.1638418079096045,0.6949152542372882,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.8981481481481481,0.17641258225238565,0.6944444444444444,1.0,0.03241370622323003,0.010691671651659736,0.020068027210884354,0.03858654572940287,7.333333333333333,2.0816659994661326,5,9,0.6666666666666666,0.5773502691896257,0,1,0,0.0,0,0,15,0.0,15,15,42
transfer_2048,combined,G_random,0.5,L_relation,"42,43,44",0.7173611111111111,0.1458940845683506,0.55,0.8177083333333334,13.566666666666666,7.00291605928083,8.75,21.6,0.04575617283950617,0.008234149118490183,0.03680555555555556,0.053009259259259256,9.883333333333333,1.7785762095938795,7.95,11.45,0.9070075757575757,0.031519726685676736,0.8706439393939394,0.9265151515151515,0.9958333333333333,0.0,0.9958333333333333,0.9958333333333333,0.48737373737373735,0.18008698116075328,0.30303030303030304,0.6628787878787878,1.1,0.0,1.1,1.1,0,0.0,0,0,0,0.0,0,0,0.7414961301324937,0.1578235177764799,0.5605027548209366,0.8504132231404958,0.05493956451976502,0.008704416871574694,0.04521876367506067,0.06201274515654215,12.65,4.430293444005713,8.35,17.2,2.466666666666667,0.5965176722724427,1.8,2.95,0.7333333333333334,0.3175426480542942,0.55,1.1,15,0.0,15,15,42
transfer_2048,banking,G_random,0.5,L_relation,"42,43,44",0.7392857142857143,0.10220777158038702,0.6214285714285714,0.8035714285714286,7.3,2.8618176042508368,5.5,10.6,0.11016949152542373,0.03263537205757577,0.07711864406779662,0.1423728813559322,6.5,1.925486951396971,4.55,8.4,0.828735632183908,0.052676419071274634,0.7689655172413793,0.8683908045977011,0.9873563218390805,0.0,0.9873563218390805,0.9873563218390805,0.5938697318007663,0.006636209990685409,0.5862068965517241,0.5977011494252874,1.1,0.0,1.1,1.1,0,0.0,0,0,0,0.0,0,0,0.7951803751803752,0.08915879562123133,0.6922727272727273,0.8492424242424242,0.08271233639654692,0.02004078039075936,0.06296209273182958,0.10303153717627402,9.25,6.082146002851296,4.9,16.2,2.0833333333333335,0.28867513459481287,1.75,2.25,0.7333333333333334,0.3175426480542942,0.55,1.1,0,0.0,0,0,42
transfer_2048,travel,G_random,0.5,L_relation,"42,43,44",0.6866666666666666,0.20752007934976638,0.45,0.8375,6.266666666666667,4.1504015869953275,3.25,11,0.021549893842887472,0.0020721041715438585,0.019426751592356687,0.02356687898089172,3.3833333333333333,0.32532035493238576,3.05,3.7,0.9454802259887005,0.021712857458277602,0.9206214689265536,0.9607344632768362,1.0,0.0,1.0,1.0,0.4350282485875706,0.2657169721198836,0.1638418079096045,0.6949152542372882,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.6967592592592593,0.21542818819631593,0.45069444444444445,0.8513888888888889,0.02716679264298312,0.006024451017266398,0.02099395313681028,0.033030990173847315,3.4,2.3753947040439405,1,5.75,0.3833333333333333,0.32532035493238554,0.05,0.7,0,0.0,0,0,15,0.0,15,15,42
dev_2048,combined,G_uncertainty,0.1,L_direct,"42,43,44",0.927536231884058,0.012551092808470181,0.9130434782608695,0.9347826086956522,3.3333333333333335,0.5773502691896257,3,4,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,4,0.0,4,4,0.9535864978902954,0.003654115627782461,0.9493670886075949,0.9556962025316456,1.0,0.0,1.0,1.0,0.2552742616033755,0.003654115627782429,0.25316455696202533,0.25949367088607594,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.8809523809523809,0.02061965247105812,0.8571428571428571,0.8928571428571429,0.04909442409442409,0.004009376869372399,0.04677960927960928,0.05372405372405372,1,1.0,0,2,1.6666666666666667,0.5773502691896257,1,2,0,0.0,0,0,25,0.0,25,25,44
dev_2048,slack,G_uncertainty,0.1,L_direct,"42,43,44",0.7222222222222222,0.048112522432468836,0.6666666666666666,0.75,3.3333333333333335,0.5773502691896257,3,4,0.026143790849673203,0.011320593513522074,0.0196078431372549,0.0392156862745098,1.3333333333333333,0.5773502691896257,1,2,0.9259259259259259,0.018328579974273833,0.9047619047619048,0.9365079365079365,1.0,0.0,1.0,1.0,0.15873015873015872,0.015873015873015872,0.14285714285714285,0.1746031746031746,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.7222222222222222,0.048112522432468836,0.6666666666666666,0.75,0.04938271604938271,0.021383343303319473,0.037037037037037035,0.07407407407407407,0.6666666666666666,0.5773502691896257,0,1,1,0.0,1,1,0,0.0,0,0,0,0.0,0,0,44
dev_2048,workspace,G_uncertainty,0.1,L_direct,"42,43,44",1.0,0.0,1.0,1.0,0,0.0,0,0,0.04371584699453552,0.009464758511305339,0.03278688524590164,0.04918032786885246,2.6666666666666665,0.5773502691896257,2,3,0.9719298245614035,0.006077371254627658,0.968421052631579,0.9789473684210527,1.0,0.0,1.0,1.0,0.3192982456140351,0.01607921296475733,0.30526315789473685,0.3368421052631579,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1.0,1.0,0.04887820512820513,0.009021097956087902,0.038461538461538464,0.054086538461538464,0.3333333333333333,0.5773502691896257,0,1,0.6666666666666666,0.5773502691896257,0,1,0,0.0,0,0,25,0.0,25,25,42
dev_2048,combined,G_uncertainty,0.25,L_direct,"42,43,44",0.9492753623188406,0.012551092808470117,0.9347826086956522,0.9565217391304348,2.3333333333333335,0.5773502691896257,2,3,0.041666666666666664,0.010309826235529031,0.03571428571428571,0.05357142857142857,4.666666666666667,1.1547005383792515,4,6,0.9556962025316456,0.006329113924050667,0.9493670886075949,0.9620253164556962,1.0,0.0,1.0,1.0,0.379746835443038,0.0,0.379746835443038,0.379746835443038,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.9166666666666667,0.020619652471058052,0.8928571428571429,0.9285714285714286,0.05736161986161986,0.018328579974273833,0.04677960927960928,0.07852564102564102,2,1.0,1,3,2.3333333333333335,0.5773502691896257,2,3,0,0.0,0,0,25,0.0,25,25,43
dev_2048,slack,G_uncertainty,0.25,L_direct,"42,43,44",0.8055555555555556,0.048112522432468836,0.75,0.8333333333333334,2.3333333333333335,0.5773502691896257,2,3,0.032679738562091505,0.02264118702704415,0.0196078431372549,0.058823529411764705,1.6666666666666667,1.1547005383792515,1,3,0.9365079365079365,0.015873015873015872,0.9206349206349206,0.9523809523809523,1.0,0.0,1.0,1.0,0.24867724867724866,0.08742175471882702,0.19047619047619047,0.3492063492063492,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.8055555555555556,0.048112522432468836,0.75,0.8333333333333334,0.06172839506172839,0.042766686606638946,0.037037037037037035,0.1111111111111111,1.6666666666666667,0.5773502691896257,1,2,1.3333333333333333,0.5773502691896257,1,2,0,0.0,0,0,0,0.0,0,0,43
dev_2048,workspace,G_uncertainty,0.25,L_direct,"42,43,44",1.0,0.0,1.0,1.0,0,0.0,0,0,0.04918032786885246,0.0,0.04918032786885246,0.04918032786885246,3,0.0,3,3,0.968421052631579,0.0,0.968421052631579,0.968421052631579,1.0,0.0,1.0,1.0,0.4666666666666667,0.057974426813537906,0.4,0.5052631578947369,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1.0,1.0,0.054086538461538464,0.0,0.054086538461538464,0.054086538461538464,0.3333333333333333,0.5773502691896257,0,1,1,0.0,1,1,0,0.0,0,0,25,0.0,25,25,42
