cohort,seed,arm,gate,budget,random_seed,group_id,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction
transfer_2048,44,L_relation,G_random,0.5,12,transfer_task_005,15,0,0,15,0,15,0,0,0,0,9,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,1,1.0,1.0,,,0.0,0.0,0.6,9,0.6,9301,3747,1.0,0
transfer_2048,44,L_relation,G_random,0.5,12,transfer_task_006,11,0,2,9,2,9,0,0,0,0,7,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6363636363636364,7,0.6363636363636364,9764,2741,1.0,0
transfer_2048,44,L_relation,G_random,0.5,12,transfer_task_007,28,0,4,26,2,26,0,2,0,0,9,28,2,0,0,0,0,2,26,2,0,0,0,0,0,0,0,0,30,1,0.9333333333333333,1.0,0.5,0.5,0.0,0.0,0.3,9,0.3,19021,3583,0.9333333333333333,0
transfer_2048,44,L_relation,G_random,0.5,12,transfer_task_008,52,0,4,49,4,48,1,0,0,0,23,49,4,1,0,0,0,0,49,3,1,0,0,0,0,0,0,0,53,1,0.9811320754716981,1.0,1.0,1.0,0.02040816326530612,0.02040816326530612,0.4339622641509434,23,0.4339622641509434,76512,9666,0.9811320754716981,1
transfer_2048,44,L_relation,G_random,0.5,12,transfer_task_009,19,0,3,20,1,18,2,2,0,0,14,18,5,0,0,0,0,2,16,3,2,0,0,0,0,0,0,0,23,1,0.8260869565217391,1.0,0.3333333333333333,0.3333333333333333,0.1,0.1,0.6086956521739131,14,0.6086956521739131,25815,5773,0.8260869565217391,0
transfer_2048,44,L_relation,G_random,0.5,12,transfer_task_010,33,0,4,30,3,30,0,1,0,0,13,33,1,1,0,0,0,1,32,1,0,0,0,0,0,0,0,0,34,1,0.9705882352941176,1.0,0.75,0.75,0.0,0.0,0.38235294117647056,13,0.38235294117647056,23725,5100,0.9705882352941176,1
transfer_2048,44,L_relation,G_random,0.5,12,transfer_task_011,25,0,3,23,2,23,0,1,0,0,13,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,13,0.5,37627,5216,0.9615384615384616,0
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_000,11,0,7,5,6,5,0,1,0,0,6,12,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,12,1,0.9166666666666666,1.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.5,6,0.5,6242,2354,0.9166666666666666,0
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_001,23,1,11,19,7,16,2,4,0,1,19,30,0,3,0,1,0,3,23,0,0,0,0,0,0,1,0,0,30,1,0.7666666666666667,0.9666666666666667,0.6363636363636364,0.6363636363636364,0.10526315789473684,0.1111111111111111,0.6333333333333333,19,0.6333333333333333,30071,8462,0.7666666666666667,3
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_002,9,0,2,7,2,7,0,0,0,0,3,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,3,0.3333333333333333,2951,1034,1.0,0
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_003,9,0,2,8,2,7,1,0,0,0,9,10,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,10,1,0.9,1.0,1.0,1.0,0.125,0.125,0.9,9,0.9,10488,3587,0.9,0
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_004,10,0,6,5,5,5,0,1,0,0,4,11,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.36363636363636365,4,0.36363636363636365,3720,1386,0.9090909090909091,1
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_005,14,1,0,15,0,14,0,0,0,1,11,15,0,0,0,1,0,0,14,0,0,0,0,0,0,1,0,0,15,1,0.9333333333333333,0.9333333333333333,,,0.0,0.0,0.7333333333333333,11,0.7333333333333333,11242,4457,0.9333333333333333,0
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_006,10,0,2,9,2,8,1,0,0,0,3,10,1,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2727272727272727,3,0.2727272727272727,4662,1367,0.9090909090909091,-1
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_007,30,0,4,26,4,26,0,0,0,0,12,28,2,2,0,0,0,0,28,2,0,0,0,0,0,0,0,0,30,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4,12,0.4,21921,4641,1.0,2
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_008,52,0,4,49,4,48,1,0,0,0,23,49,4,1,0,0,0,0,49,3,1,0,0,0,0,0,0,0,53,1,0.9811320754716981,1.0,1.0,1.0,0.02040816326530612,0.02040816326530612,0.4339622641509434,23,0.4339622641509434,68548,9474,0.9811320754716981,1
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_009,21,0,3,20,3,18,2,0,0,0,16,18,5,2,0,0,0,0,18,3,2,0,0,0,0,0,0,0,23,1,0.9130434782608695,1.0,1.0,1.0,0.1,0.1,0.6956521739130435,16,0.6956521739130435,31191,6704,0.9130434782608695,2
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_010,33,0,4,30,3,30,0,1,0,0,13,33,1,1,0,0,0,1,32,1,0,0,0,0,0,0,0,0,34,1,0.9705882352941176,1.0,0.75,0.75,0.0,0.0,0.38235294117647056,13,0.38235294117647056,27891,5128,0.9705882352941176,1
transfer_2048,44,L_relation,G_random,0.5,13,transfer_task_011,25,0,3,23,2,23,0,1,0,0,12,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.46153846153846156,12,0.46153846153846156,31935,4674,0.9615384615384616,0
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_000,11,0,7,5,6,5,0,1,0,0,9,12,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,12,1,0.9166666666666666,1.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.75,9,0.75,10685,3583,0.9166666666666666,0
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_001,22,1,11,19,8,14,4,3,0,1,19,30,0,3,1,1,0,4,22,0,0,0,0,0,0,1,0,0,30,1,0.7333333333333333,0.9666666666666667,0.7272727272727273,0.7272727272727273,0.21052631578947367,0.2222222222222222,0.6333333333333333,19,0.6333333333333333,29507,8602,0.7333333333333333,2
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_002,9,0,2,7,2,7,0,0,0,0,6,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,6,0.6666666666666666,6342,2274,1.0,0
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_003,8,0,2,8,1,7,1,1,0,0,4,10,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,10,1,0.8,1.0,0.5,0.5,0.125,0.125,0.4,4,0.4,5176,1650,0.8,-1
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_004,9,0,6,5,4,5,0,2,0,0,5,11,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,11,1,0.8181818181818182,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.45454545454545453,5,0.45454545454545453,5174,1885,0.8181818181818182,0
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_005,15,0,0,15,0,15,0,0,0,0,9,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,1,1.0,1.0,,,0.0,0.0,0.6,9,0.6,9147,3502,1.0,0
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_006,11,0,2,9,2,9,0,0,0,0,4,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.36363636363636365,4,0.36363636363636365,5144,1550,1.0,0
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_007,29,0,4,26,3,26,0,1,0,0,12,28,2,1,0,0,0,1,27,2,0,0,0,0,0,0,0,0,30,1,0.9666666666666667,1.0,0.75,0.75,0.0,0.0,0.4,12,0.4,25269,4693,0.9666666666666667,1
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_008,51,0,4,49,3,48,1,1,0,0,25,49,4,0,0,0,0,1,48,3,1,0,0,0,0,0,0,0,53,1,0.9622641509433962,1.0,0.75,0.75,0.02040816326530612,0.02040816326530612,0.4716981132075472,25,0.4716981132075472,79840,10383,0.9622641509433962,0
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_009,20,0,3,20,2,18,2,1,0,0,7,18,5,1,0,0,0,1,17,3,2,0,0,0,0,0,0,0,23,1,0.8695652173913043,1.0,0.6666666666666666,0.6666666666666666,0.1,0.1,0.30434782608695654,7,0.30434782608695654,14750,3201,0.8695652173913043,1
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_010,34,0,4,30,4,30,0,0,0,0,19,33,1,2,0,0,0,0,33,1,0,0,0,0,0,0,0,0,34,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5588235294117647,19,0.5588235294117647,38223,7258,1.0,2
transfer_2048,44,L_relation,G_random,0.5,14,transfer_task_011,25,0,3,23,2,23,0,1,0,0,12,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.46153846153846156,12,0.46153846153846156,32970,4839,0.9615384615384616,0
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_000,12,0,7,5,7,5,0,0,0,0,6,12,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5,6,0.5,6896,2478,1.0,1
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_001,24,1,11,19,8,16,2,3,0,1,19,30,0,4,0,1,0,2,24,0,0,0,0,0,0,1,0,0,30,1,0.8,0.9666666666666667,0.7272727272727273,0.7272727272727273,0.10526315789473684,0.1111111111111111,0.6333333333333333,19,0.6333333333333333,28858,8285,0.8,4
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_002,8,0,2,7,2,6,1,0,0,0,7,9,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,9,1,0.8888888888888888,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.7777777777777778,7,0.7777777777777778,7887,2812,0.8888888888888888,-1
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_003,8,0,2,8,2,6,2,0,0,0,6,10,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,10,1,0.8,1.0,1.0,1.0,0.25,0.25,0.6,6,0.6,7767,2615,0.8,-1
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_004,10,0,6,5,5,5,0,1,0,0,4,11,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.36363636363636365,4,0.36363636363636365,4758,1541,0.9090909090909091,1
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_005,14,1,0,15,0,14,0,0,0,1,10,15,0,0,0,1,0,0,14,0,0,0,0,0,0,1,0,0,15,1,0.9333333333333333,0.9333333333333333,,,0.0,0.0,0.6666666666666666,10,0.6666666666666666,10430,4209,0.9333333333333333,0
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_006,11,0,2,9,2,9,0,0,0,0,7,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6363636363636364,7,0.6363636363636364,8851,2691,1.0,0
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_007,29,0,4,26,3,26,0,1,0,0,13,28,2,1,0,0,0,1,27,2,0,0,0,0,0,0,0,0,30,1,0.9666666666666667,1.0,0.75,0.75,0.0,0.0,0.43333333333333335,13,0.43333333333333335,24313,5088,0.9666666666666667,1
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_008,51,0,4,49,3,48,1,1,0,0,21,49,4,0,0,0,0,1,48,3,1,0,0,0,0,0,0,0,53,1,0.9622641509433962,1.0,0.75,0.75,0.02040816326530612,0.02040816326530612,0.39622641509433965,21,0.39622641509433965,60512,8621,0.9622641509433962,0
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_009,21,0,3,20,3,18,2,0,0,0,12,18,5,2,0,0,0,0,18,3,2,0,0,0,0,0,0,0,23,1,0.9130434782608695,1.0,1.0,1.0,0.1,0.1,0.5217391304347826,12,0.5217391304347826,24532,5220,0.9130434782608695,2
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_010,32,0,4,30,2,30,0,2,0,0,13,33,1,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,34,1,0.9411764705882353,1.0,0.5,0.5,0.0,0.0,0.38235294117647056,13,0.38235294117647056,25200,4990,0.9411764705882353,0
transfer_2048,44,L_relation,G_random,0.5,15,transfer_task_011,25,0,3,23,2,23,0,1,0,0,13,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,13,0.5,32707,5085,0.9615384615384616,0
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_000,12,0,7,5,7,5,0,0,0,0,6,12,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5,6,0.5,9099,2554,1.0,1
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_001,23,1,11,19,7,16,2,4,0,1,20,30,0,3,0,1,0,2,23,0,0,0,0,0,0,1,0,0,30,1,0.7666666666666667,0.9666666666666667,0.6363636363636364,0.6363636363636364,0.10526315789473684,0.1111111111111111,0.6666666666666666,20,0.6666666666666666,29796,8829,0.7666666666666667,3
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_002,8,0,2,7,2,6,1,0,0,0,6,9,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,9,1,0.8888888888888888,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,6,0.6666666666666666,6489,2321,0.8888888888888888,-1
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_003,8,0,2,8,2,6,2,0,0,0,6,10,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,10,1,0.8,1.0,1.0,1.0,0.25,0.25,0.6,6,0.6,9004,2620,0.8,-1
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_004,10,0,6,5,5,5,0,1,0,0,6,11,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.5454545454545454,6,0.5454545454545454,7062,2287,0.9090909090909091,1
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_005,14,1,0,15,0,14,0,0,0,1,8,15,0,0,0,1,0,0,14,0,0,0,0,0,0,1,0,0,15,1,0.9333333333333333,0.9333333333333333,,,0.0,0.0,0.5333333333333333,8,0.5333333333333333,8704,3451,0.9333333333333333,0
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_006,11,0,2,9,2,9,0,0,0,0,6,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5454545454545454,6,0.5454545454545454,8879,2463,1.0,0
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_007,28,0,4,26,2,26,0,2,0,0,16,28,2,0,0,0,0,2,26,2,0,0,0,0,0,0,0,0,30,1,0.9333333333333333,1.0,0.5,0.5,0.0,0.0,0.5333333333333333,16,0.5333333333333333,26935,6179,0.9333333333333333,0
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_008,52,0,4,49,4,48,1,0,0,0,16,49,4,1,0,0,0,0,49,3,1,0,0,0,0,0,0,0,53,1,0.9811320754716981,1.0,1.0,1.0,0.02040816326530612,0.02040816326530612,0.3018867924528302,16,0.3018867924528302,42473,6412,0.9811320754716981,1
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_009,20,0,3,20,2,18,2,1,0,0,13,18,5,1,0,0,0,1,17,3,2,0,0,0,0,0,0,0,23,1,0.8695652173913043,1.0,0.6666666666666666,0.6666666666666666,0.1,0.1,0.5652173913043478,13,0.5652173913043478,25325,5460,0.8695652173913043,1
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_010,33,0,4,30,3,30,0,1,0,0,17,33,1,1,0,0,0,1,32,1,0,0,0,0,0,0,0,0,34,1,0.9705882352941176,1.0,0.75,0.75,0.0,0.0,0.5,17,0.5,38693,6833,0.9705882352941176,1
transfer_2048,44,L_relation,G_random,0.5,16,transfer_task_011,25,0,3,23,2,23,0,1,0,0,11,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.4230769230769231,11,0.4230769230769231,33964,4480,0.9615384615384616,0
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_000,11,0,7,5,6,5,0,1,0,0,7,12,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,12,1,0.9166666666666666,1.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.5833333333333334,7,0.5833333333333334,8754,2912,0.9166666666666666,0
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_001,22,0,11,19,7,15,4,4,0,0,18,30,0,2,1,0,0,2,22,0,0,0,0,0,0,0,0,0,30,1,0.7333333333333333,1.0,0.6363636363636364,0.6363636363636364,0.21052631578947367,0.21052631578947367,0.6,18,0.6,26834,7855,0.7333333333333333,1
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_002,9,0,2,7,2,7,0,0,0,0,5,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5555555555555556,5,0.5555555555555556,5521,1948,1.0,0
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_003,8,0,2,8,2,6,2,0,0,0,6,10,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,10,1,0.8,1.0,1.0,1.0,0.25,0.25,0.6,6,0.6,7946,2599,0.8,-1
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_004,11,0,6,5,6,5,0,0,0,0,8,11,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.7272727272727273,8,0.7272727272727273,8888,3014,1.0,2
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_005,15,0,0,15,0,15,0,0,0,0,8,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,1,1.0,1.0,,,0.0,0.0,0.5333333333333333,8,0.5333333333333333,8097,3163,1.0,0
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_006,11,0,2,9,2,9,0,0,0,0,5,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.45454545454545453,5,0.45454545454545453,7156,1978,1.0,0
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_007,30,0,4,26,4,26,0,0,0,0,13,28,2,2,0,0,0,0,28,2,0,0,0,0,0,0,0,0,30,1,1.0,1.0,1.0,1.0,0.0,0.0,0.43333333333333335,13,0.43333333333333335,22045,4960,1.0,2
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_008,51,0,4,49,3,48,1,1,0,0,26,49,4,0,0,0,0,1,48,3,1,0,0,0,0,0,0,0,53,1,0.9622641509433962,1.0,0.75,0.75,0.02040816326530612,0.02040816326530612,0.49056603773584906,26,0.49056603773584906,75484,10467,0.9622641509433962,0
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_009,19,0,3,20,1,18,2,2,0,0,13,18,5,0,0,0,0,2,16,3,2,0,0,0,0,0,0,0,23,1,0.8260869565217391,1.0,0.3333333333333333,0.3333333333333333,0.1,0.1,0.5652173913043478,13,0.5652173913043478,23706,5332,0.8260869565217391,0
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_010,32,0,4,30,2,30,0,2,0,0,9,33,1,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,34,1,0.9411764705882353,1.0,0.5,0.5,0.0,0.0,0.2647058823529412,9,0.2647058823529412,20778,3538,0.9411764705882353,0
transfer_2048,44,L_relation,G_random,0.5,17,transfer_task_011,26,0,3,23,3,23,0,0,0,0,13,21,5,1,0,0,0,0,21,5,0,0,0,0,0,0,0,0,26,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5,13,0.5,33064,5174,1.0,1
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_000,11,0,7,5,6,5,0,1,0,0,1,12,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,12,1,0.9166666666666666,1.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.08333333333333333,1,0.08333333333333333,1413,428,0.9166666666666666,0
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_001,21,1,11,19,7,14,4,4,0,1,20,30,0,2,1,1,0,3,21,0,0,0,0,0,0,1,0,0,30,1,0.7,0.9666666666666667,0.6363636363636364,0.6363636363636364,0.21052631578947367,0.2222222222222222,0.6666666666666666,20,0.6666666666666666,31847,8848,0.7,1
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_002,9,0,2,7,2,7,0,0,0,0,7,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,1,1.0,1.0,1.0,1.0,0.0,0.0,0.7777777777777778,7,0.7777777777777778,7511,2611,1.0,0
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_003,7,0,2,8,1,6,2,1,0,0,6,10,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,10,1,0.7,1.0,0.5,0.5,0.25,0.25,0.6,6,0.6,8138,2534,0.7,-2
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_004,10,0,6,5,5,5,0,1,0,0,8,11,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.7272727272727273,8,0.7272727272727273,9242,3109,0.9090909090909091,1
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_005,14,1,0,15,0,14,0,0,0,1,10,15,0,0,0,1,0,0,14,0,0,0,0,0,0,1,0,0,15,1,0.9333333333333333,0.9333333333333333,,,0.0,0.0,0.6666666666666666,10,0.6666666666666666,10324,4111,0.9333333333333333,0
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_006,10,0,2,9,2,8,1,0,0,0,2,10,1,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.18181818181818182,2,0.18181818181818182,3111,909,0.9090909090909091,-1
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_007,30,0,4,26,4,26,0,0,0,0,14,28,2,2,0,0,0,0,28,2,0,0,0,0,0,0,0,0,30,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4666666666666667,14,0.4666666666666667,28582,5505,1.0,2
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_008,51,0,4,49,3,48,1,1,0,0,21,49,4,0,0,0,0,1,48,3,1,0,0,0,0,0,0,0,53,1,0.9622641509433962,1.0,0.75,0.75,0.02040816326530612,0.02040816326530612,0.39622641509433965,21,0.39622641509433965,60556,8452,0.9622641509433962,0
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_009,21,0,3,20,3,18,2,0,0,0,13,18,5,2,0,0,0,0,18,3,2,0,0,0,0,0,0,0,23,1,0.9130434782608695,1.0,1.0,1.0,0.1,0.1,0.5652173913043478,13,0.5652173913043478,24739,5485,0.9130434782608695,2
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_010,34,0,4,30,4,30,0,0,0,0,16,33,1,2,0,0,0,0,33,1,0,0,0,0,0,0,0,0,34,1,1.0,1.0,1.0,1.0,0.0,0.0,0.47058823529411764,16,0.47058823529411764,31627,6071,1.0,2
transfer_2048,44,L_relation,G_random,0.5,18,transfer_task_011,26,0,3,23,3,23,0,0,0,0,13,21,5,1,0,0,0,0,21,5,0,0,0,0,0,0,0,0,26,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5,13,0.5,34862,5186,1.0,1
transfer_2048,44,L_relation,G_random,0.5,19,transfer_task_000,12,0,7,5,7,5,0,0,0,0,8,12,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8,0.6666666666666666,8987,3133,1.0,1
transfer_2048,44,L_relation,G_random,0.5,19,transfer_task_001,22,1,11,19,6,16,2,5,0,1,19,30,0,2,0,1,0,5,22,0,0,0,0,0,0,1,0,0,30,1,0.7333333333333333,0.9666666666666667,0.5454545454545454,0.5454545454545454,0.10526315789473684,0.1111111111111111,0.6333333333333333,19,0.6333333333333333,28516,8118,0.7333333333333333,2
transfer_2048,44,L_relation,G_random,0.5,19,transfer_task_002,8,0,2,7,2,6,1,0,0,0,5,9,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,9,1,0.8888888888888888,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5555555555555556,5,0.5555555555555556,5639,1949,0.8888888888888888,-1
transfer_2048,44,L_relation,G_random,0.5,19,transfer_task_003,8,0,2,8,2,6,2,0,0,0,7,10,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,10,1,0.8,1.0,1.0,1.0,0.25,0.25,0.7,7,0.7,8765,3001,0.8,-1
transfer_2048,44,L_relation,G_random,0.5,19,transfer_task_004,10,0,6,5,5,5,0,1,0,0,7,11,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.6363636363636364,7,0.6363636363636364,7460,2653,0.9090909090909091,1
transfer_2048,44,L_relation,G_random,0.5,19,transfer_task_005,15,0,0,15,0,15,0,0,0,0,6,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,1,1.0,1.0,,,0.0,0.0,0.4,6,0.4,6434,2494,1.0,0
transfer_2048,44,L_relation,G_random,0.5,19,transfer_task_006,10,0,2,9,2,8,1,0,0,0,8,10,1,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.7272727272727273,8,0.7272727272727273,10866,3209,0.9090909090909091,-1
