cohort,domain,seed,arm,gate,budget,random_repetitions,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction,safe_disruption_count,safe_disruption_rate,unrouted_unsafe_false_allows,safe_abstain_model,safe_abstain_technical,safe_abstain_input_overflow,unsafe_abstain_model,unsafe_abstain_technical,unsafe_abstain_input_overflow,correct_random_sd,abstain_random_sd,N_unsafe_random_sd,N_safe_random_sd,TP_random_sd,TN_random_sd,FP_random_sd,FN_random_sd,abstain_unsafe_random_sd,abstain_safe_random_sd,routed_random_sd,S_fit_N_random_sd,S_overflow_N_random_sd,S_fit_wrong_to_correct_random_sd,S_fit_correct_to_wrong_random_sd,S_fit_correct_to_abstain_random_sd,S_fit_wrong_to_abstain_random_sd,S_fit_unrouted_errors_random_sd,S_fit_correct_random_sd,S_overflow_recovery_correct_random_sd,S_overflow_recovery_wrong_random_sd,S_overflow_final_abstain_random_sd,S_overflow_unrouted_random_sd,abstain_input_overflow_random_sd,abstain_technical_random_sd,abstain_model_random_sd,abstain_rule_unsupported_random_sd,abstain_rule_unresolved_random_sd,N_random_sd,task_groups_random_sd,correct_over_N_random_sd,coverage_random_sd,unsafe_recall_all_random_sd,unsafe_recall_covered_random_sd,FPR_all_random_sd,FPR_covered_random_sd,actual_call_rate_random_sd,deployment_calls_random_sd,route_rate_random_sd,routed_input_tokens_random_sd,routed_output_tokens_random_sd,group_macro_correct_over_N_random_sd,binary_net_correction_random_sd,safe_disruption_count_random_sd,safe_disruption_rate_random_sd,unrouted_unsafe_false_allows_random_sd,safe_abstain_model_random_sd,safe_abstain_technical_random_sd,safe_abstain_input_overflow_random_sd,unsafe_abstain_model_random_sd,unsafe_abstain_technical_random_sd,unsafe_abstain_input_overflow_random_sd,run_id,source_path,experiment_source_commit
old_test_800,workspace,43,,E_only,,0,67,14,32,52,22,45,3,0,10,4,0,70,14,0,0,0,0,3,67,0,0,14,14,14,0,0,0,0,84,6,0.7976190476190477,0.8333333333333334,0.6875,1.0,0.057692307692307696,0.0625,0.0,0,0.0,0,0,0.7995115995115996,0,7,0.1346153846153846,0,0,0,4,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_direct,G_overflow,,0,92,0,35,61,35,57,4,0,0,0,14,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.14583333333333334,14,0.14583333333333334,32706,1025,0.9583987441130298,0,4,0.06557377049180328,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_direct,G_overflow,,0,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_direct,G_overflow,,0,80,0,32,52,32,48,4,0,0,0,14,70,14,0,0,0,0,3,67,13,1,0,0,0,0,0,0,0,84,6,0.9523809523809523,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.16666666666666666,14,0.16666666666666666,32706,1025,0.9514652014652014,0,4,0.07692307692307693,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_direct,L_all,,0,93,0,35,61,35,58,3,0,0,0,96,82,14,3,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,1.0,96,1.0,171340,6521,0.9686028257456829,1,3,0.04918032786885246,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_direct,L_all,,0,12,0,3,9,3,9,0,0,0,0,12,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12,1.0,18888,816,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_direct,L_all,,0,81,0,32,52,32,49,3,0,0,0,84,70,14,3,2,0,0,0,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,1.0,84,1.0,152452,5705,0.9633699633699634,1,3,0.057692307692307696,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_direct,G_uncertainty,0.1,0,95,0,35,61,35,60,1,0,0,0,20,82,14,3,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.20833333333333334,20,0.20833333333333334,46947,1427,0.989010989010989,3,1,0.01639344262295082,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_direct,G_uncertainty,0.1,0,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_direct,G_uncertainty,0.1,0,83,0,32,52,32,51,1,0,0,0,20,70,14,3,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.23809523809523808,20,0.23809523809523808,46947,1427,0.9871794871794872,3,1,0.019230769230769232,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_direct,G_random,0.1,20,92.2,0,35,61,35,57.2,3.8,0,0,0,20,82,14,0.3,0.1,0,0,2.7,79.2,13,1,0,0,0,0,0,0,0,96,7,0.9604166666666667,1.0,1.0,1.0,0.06229508196721312,0.06229508196721312,0.20833333333333334,20,0.20833333333333334,43342.15,1421.55,0.9604395604395605,0.2,3.8,0.06229508196721312,0,0,0,0,0,0,0,0.6155870112510925,0.0,0.0,0.0,0.0,0.6155870112510925,0.6155870112510925,0.0,0.0,0.0,0.0,0.0,0.0,0.47016234598162726,0.30779350562554625,0.0,0.0,0.47016234598162726,0.6155870112510925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006412364700532213,0.0,0.0,0.0,0.010091590348378565,0.010091590348378565,0.0,0.0,0.0,2439.2788035767758,24.020769521833653,0.0062815001148070725,0.6155870112510925,0.6155870112510925,0.010091590348378565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_direct,G_random,0.1,20,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_direct,G_random,0.1,20,80.2,0,32,52,32,48.2,3.8,0,0,0,20,70,14,0.3,0.1,0,0,2.7,67.2,13,1,0,0,0,0,0,0,0,84,6,0.9547619047619047,1.0,1.0,1.0,0.07307692307692308,0.07307692307692308,0.23809523809523808,20,0.23809523809523808,43342.15,1421.55,0.9538461538461538,0.2,3.8,0.07307692307692308,0,0,0,0,0,0,0,0.6155870112510925,0.0,0.0,0.0,0.0,0.6155870112510925,0.6155870112510925,0.0,0.0,0.0,0.0,0.0,0.0,0.47016234598162726,0.30779350562554625,0.0,0.0,0.47016234598162726,0.6155870112510925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007328416800608263,0.0,0.0,0.0,0.011838211754828703,0.011838211754828703,0.0,0.0,0.0,2439.2788035767758,24.020769521833653,0.007328416800608263,0.6155870112510925,0.6155870112510925,0.011838211754828703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_direct,G_uncertainty,0.25,0,95,0,35,61,35,60,1,0,0,0,39,82,14,3,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,92213,2824,0.989010989010989,3,1,0.01639344262295082,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_direct,G_uncertainty,0.25,0,12,0,3,9,3,9,0,0,0,0,1,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.08333333333333333,1,0.08333333333333333,1311,62,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_direct,G_uncertainty,0.25,0,83,0,32,52,32,51,1,0,0,0,38,70,14,3,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.4523809523809524,38,0.4523809523809524,90902,2762,0.9871794871794872,3,1,0.019230769230769232,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_direct,G_random,0.25,20,92.5,0,35,61,35,57.5,3.5,0,0,0,39,82,14,1.1,0.6,0,0,1.9,79.5,13,1,0,0,0,0,0,0,0,96,7,0.9635416666666666,1.0,1.0,1.0,0.05737704918032787,0.05737704918032787,0.40625,39,0.40625,76230.85,2690.8,0.9635007849293564,0.5,3.5,0.05737704918032787,0,0,0,0,0,0,0,1.3572417850765923,0.0,0.0,0.0,0.0,1.3572417850765923,1.3572417850765923,0.0,0.0,0.0,0.0,0.0,0.0,0.7880689256524123,0.7539370349250519,0.0,0.0,0.7880689256524123,1.3572417850765923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014137935261214494,0.0,0.0,0.0,0.02224986532912446,0.02224986532912446,0.0,0.0,0.0,3182.3930961496653,34.631290992243905,0.013849405970169324,1.3572417850765923,1.3572417850765923,0.02224986532912446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_direct,G_random,0.25,20,12,0,3,9,3,9,0,0,0,0,1,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.08333333333333333,1,0.08333333333333333,1543.2,66.7,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.5817500446499,8.098732844353524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_direct,G_random,0.25,20,80.5,0,32,52,32,48.5,3.5,0,0,0,38,70,14,1.1,0.6,0,0,1.9,67.5,13,1,0,0,0,0,0,0,0,84,6,0.9583333333333334,1.0,1.0,1.0,0.06730769230769232,0.06730769230769232,0.4523809523809524,38,0.4523809523809524,74687.65,2624.1,0.9574175824175825,0.5,3.5,0.06730769230769232,0,0,0,0,0,0,0,1.3572417850765923,0.0,0.0,0.0,0.0,1.3572417850765923,1.3572417850765923,0.0,0.0,0.0,0.0,0.0,0.0,0.7880689256524123,0.7539370349250519,0.0,0.0,0.7880689256524123,1.3572417850765923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016157640298530854,0.0,0.0,0.0,0.026100803559165237,0.026100803559165237,0.0,0.0,0.0,3550.2148085492104,34.50080090603542,0.016157640298530854,1.3572417850765923,1.3572417850765923,0.026100803559165237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_direct,G_uncertainty,0.5,0,93,0,35,61,35,58,3,0,0,0,57,82,14,3,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.59375,57,0.59375,124974,4114,0.9686028257456829,1,3,0.04918032786885246,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_direct,G_uncertainty,0.5,0,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,15763,625,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_direct,G_uncertainty,0.5,0,81,0,32,52,32,49,3,0,0,0,48,70,14,3,2,0,0,0,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.5714285714285714,48,0.5714285714285714,109211,3489,0.9633699633699634,1,3,0.057692307692307696,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_direct,G_random,0.5,20,92.45,0,35,61,35,57.45,3.55,0,0,0,57,82,14,1.45,1,0,0,1.55,79.45,13,1,0,0,0,0,0,0,0,96,7,0.9630208333333333,1.0,1.0,1.0,0.05819672131147541,0.05819672131147541,0.59375,57,0.59375,104707,3907.35,0.9629905808477237,0.45,3.55,0.05819672131147541,0,0,0,0,0,0,0,1.1459310165698642,0.0,0.0,0.0,0.0,1.1459310165698642,1.1459310165698642,0.0,0.0,0.0,0.0,0.0,0.0,0.9445132413883327,0.5619514869490164,0.0,0.0,0.9445132413883327,1.1459310165698642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011936781422602743,0.0,0.0,0.0,0.01878575436999777,0.01878575436999777,0.0,0.0,0.0,3665.7551817642675,52.51493521897015,0.011693173638468014,1.1459310165698642,1.1459310165698642,0.01878575436999777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_direct,G_random,0.5,20,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,14333.2,610.9,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.6095827033347,11.373561216120574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_direct,G_random,0.5,20,80.45,0,32,52,32,48.45,3.55,0,0,0,48,70,14,1.45,1,0,0,1.55,67.45,13,1,0,0,0,0,0,0,0,84,6,0.9577380952380952,1.0,1.0,1.0,0.06826923076923078,0.06826923076923078,0.5714285714285714,48,0.5714285714285714,90373.8,3296.45,0.9568223443223443,0.45,3.55,0.06826923076923078,0,0,0,0,0,0,0,1.1459310165698642,0.0,0.0,0.0,0.0,1.1459310165698642,1.1459310165698642,0.0,0.0,0.0,0.0,0.0,0.0,0.9445132413883327,0.5619514869490164,0.0,0.0,0.9445132413883327,1.1459310165698642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013642035911546,0.0,0.0,0.0,0.02203713493403585,0.02203713493403585,0.0,0.0,0.0,3642.7252608885824,47.82036012103279,0.013642035911546,1.1459310165698642,1.1459310165698642,0.02203713493403585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_relation,G_overflow,,0,91,1,35,61,35,56,4,0,0,1,14,82,14,0,0,0,0,3,79,12,1,1,0,0,1,0,0,0,96,7,0.9479166666666666,0.9895833333333334,1.0,1.0,0.06557377049180328,0.06666666666666667,0.14583333333333334,14,0.14583333333333334,34890,6427,0.9488749345892203,0,5,0.08196721311475409,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_relation,G_overflow,,0,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_relation,G_overflow,,0,79,1,32,52,32,47,4,0,0,1,14,70,14,0,0,0,0,3,67,12,1,1,0,0,1,0,0,0,84,6,0.9404761904761905,0.9880952380952381,1.0,1.0,0.07692307692307693,0.0784313725490196,0.16666666666666666,14,0.16666666666666666,34890,6427,0.9403540903540903,0,5,0.09615384615384616,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_relation,L_all,,0,93,1,35,61,35,58,2,0,0,1,96,82,14,3,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,1.0,96,1.0,186316,38626,0.9692830978545265,2,3,0.04918032786885246,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_relation,L_all,,0,12,0,3,9,3,9,0,0,0,0,12,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12,1.0,20760,5078,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_relation,L_all,,0,81,1,32,52,32,49,2,0,0,1,84,70,14,3,1,0,0,0,69,12,1,1,0,0,1,0,0,0,84,6,0.9642857142857143,0.9880952380952381,1.0,1.0,0.038461538461538464,0.0392156862745098,1.0,84,1.0,165556,33548,0.9641636141636142,2,3,0.057692307692307696,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,combined,43,L_relation,G_uncertainty,0.1,0,94,1,35,61,35,59,1,0,0,1,20,82,14,3,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.20833333333333334,20,0.20833333333333334,50067,9004,0.9794871794871794,3,2,0.03278688524590164,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,slack,43,L_relation,G_uncertainty,0.1,0,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
old_test_800,workspace,43,L_relation,G_uncertainty,0.1,0,82,1,32,52,32,50,1,0,0,1,20,70,14,3,0,0,0,0,70,12,1,1,0,0,1,0,0,0,84,6,0.9761904761904762,0.9880952380952381,1.0,1.0,0.019230769230769232,0.0196078431372549,0.23809523809523808,20,0.23809523809523808,50067,9004,0.976068376068376,3,2,0.038461538461538464,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-24-scheme-selection-closeout,runs/2026-09-24-scheme-selection-closeout/safety_compact.csv,614b4d40102d78d606a0f37bc8b678d7eec67d4e
